Date,ProductID,WarehouseID,OnHand,UnitCost
2017-05-31,P054,3,95,714.15
2017-06-30,P054,3,104,714.15
2017-07-31,P054,3,55,714.15
2017-08-31,P054,3,56,714.15
2017-09-30,P054,3,163,714.15
2017-10-31,P054,3,182,714.15
2017-11-30,P054,3,50,714.15
2017-12-31,P054,3,75,714.15
2017-01-31,P054,5,102,714.15
2017-02-28,P054,5,132,714.15
2017-03-31,P054,5,116,714.15
2017-04-30,P054,5,102,714.15
2017-05-31,P054,5,85,714.15
2017-06-30,P054,5,90,714.15
2017-07-31,P054,5,116,714.15
2017-08-31,P054,5,130,714.15
2017-09-30,P054,5,33,714.15
2017-10-31,P054,5,65,714.15
2017-11-30,P054,5,87,714.15
2017-12-31,P054,5,85,714.15
2017-01-31,P054,7,13,714.15
2017-02-28,P054,7,21,714.15
2017-03-31,P054,7,26,714.15
2017-04-30,P054,7,31,714.15
2017-05-31,P054,7,59,714.15
2017-06-30,P054,7,84,714.15
2017-07-31,P054,7,52,714.15
2017-08-31,P054,7,49,714.15
2017-09-30,P054,7,59,714.15
2017-10-31,P054,7,25,714.15
2017-11-30,P054,7,27,714.15
2017-12-31,P054,7,20,714.15
2017-01-31,P055,4,77,581.16
2017-02-28,P055,4,29,581.16
2017-03-31,P055,4,41,581.16
2017-04-30,P055,4,39,581.16
2017-05-31,P055,4,39,581.16
2017-06-30,P055,4,44,581.16
2017-07-31,P055,4,32,581.16
2017-08-31,P055,4,31,581.16
2017-09-30,P055,4,46,581.16
2017-10-31,P055,4,52,581.16
2017-11-30,P055,4,64,581.16
2017-12-31,P055,4,68,581.16
2017-01-31,P055,6,0,581.16
2017-02-28,P055,6,0,581.16
2017-03-31,P055,6,0,581.16
2017-04-30,P055,6,0,581.16
2017-05-31,P055,6,0,581.16
2017-06-30,P055,6,0,581.16
2017-07-31,P055,6,0,581.16
2017-08-31,P055,6,0,581.16
2017-09-30,P055,6,0,581.16
2017-10-31,P055,6,0,581.16
2017-11-30,P055,6,0,581.16
2017-12-31,P055,6,0,581.16
2017-01-31,P055,7,157,581.16
2017-02-28,P055,7,179,581.16
2017-03-31,P055,7,205,581.16
2017-04-30,P055,7,190,581.16
2017-05-31,P055,7,198,581.16
2017-06-30,P055,7,193,581.16
2017-07-31,P055,7,199,581.16
2017-08-31,P055,7,154,581.16
2017-09-30,P055,7,146,581.16
2017-10-31,P055,7,111,581.16
2017-11-30,P055,7,146,581.16
2017-12-31,P055,7,151,581.16
2017-01-31,P056,1,32,567.81
2017-02-28,P056,1,30,567.81
2017-03-31,P056,1,36,567.81
2017-04-30,P056,1,32,567.81
2017-05-31,P056,1,28,567.81
2017-06-30,P056,1,28,567.81
2017-07-31,P056,1,34,567.81
2017-08-31,P056,1,37,567.81
2017-09-30,P056,1,31,567.81
2017-10-31,P056,1,35,567.81
2017-11-30,P056,1,37,567.81
2017-12-31,P056,1,10,567.81
2017-01-31,P056,4,130,567.81
2017-02-28,P056,4,132,567.81
2017-03-31,P056,4,111,567.81
2017-04-30,P056,4,108,567.81
2017-05-31,P056,4,93,567.81
2017-06-30,P056,4,109,567.81
2017-07-31,P056,4,94,567.81
2017-08-31,P056,4,104,567.81
2017-09-30,P056,4,115,567.81
2017-10-31,P056,4,135,567.81
2017-11-30,P056,4,60,567.81
2017-12-31,P056,4,77,567.81
2017-01-31,P056,9,139,567.81
2017-02-28,P056,9,147,567.81
2017-03-31,P056,9,131,567.81
2017-04-30,P056,9,155,567.81
2017-05-31,P056,9,125,567.81
2017-06-30,P056,9,123,567.81
2017-07-31,P056,9,149,567.81
2017-08-31,P056,9,170,567.81
2017-09-30,P056,9,16,567.81
2017-10-31,P056,9,181,567.81
2017-11-30,P056,9,38,567.81
2017-12-31,P056,9,50,567.81
2017-01-31,P057,1,50,563.7
2017-02-28,P057,1,60,563.7
2017-03-31,P057,1,50,563.7
2017-04-30,P057,1,45,563.7
2017-05-31,P057,1,27,563.7
2017-06-30,P057,1,34,563.7
2017-07-31,P057,1,39,563.7
2017-08-31,P057,1,27,563.7
2017-09-30,P057,1,29,563.7
2017-10-31,P057,1,35,563.7
2017-11-30,P057,1,63,563.7
2017-12-31,P057,1,60,563.7
2017-01-31,P057,2,92,563.7
2017-02-28,P057,2,5,563.7
2017-03-31,P057,2,21,563.7
2017-04-30,P057,2,48,563.7
2017-05-31,P057,2,39,563.7
2017-06-30,P057,2,40,563.7
2017-07-31,P057,2,49,563.7
2017-08-31,P057,2,38,563.7
2017-09-30,P057,2,28,563.7
2017-10-31,P057,2,44,563.7
2017-11-30,P057,2,41,563.7
2017-12-31,P057,2,50,563.7
2017-01-31,P057,4,41,563.7
2017-02-28,P057,4,76,563.7
2017-03-31,P057,4,92,563.7
2017-04-30,P057,4,108,563.7
2017-05-31,P057,4,98,563.7
2017-06-30,P057,4,130,563.7
2017-07-31,P057,4,148,563.7
2017-08-31,P057,4,5,563.7
2017-09-30,P057,4,27,563.7
2017-10-31,P057,4,29,563.7
2017-11-30,P057,4,28,563.7
2017-12-31,P057,4,6,563.7
2017-01-31,P058,3,13,511.1
2017-02-28,P058,3,14,511.1
2017-03-31,P058,3,14,511.1
2017-04-30,P058,3,13,511.1
2017-05-31,P058,3,16,511.1
2017-06-30,P058,3,19,511.1
2017-07-31,P058,3,25,511.1
2017-08-31,P058,3,30,511.1
2017-09-30,P058,3,33,511.1
2017-10-31,P058,3,30,511.1
2017-11-30,P058,3,26,511.1
2017-12-31,P058,3,25,511.1
2017-01-31,P058,5,16,511.1
2017-02-28,P058,5,20,511.1
2017-03-31,P058,5,21,511.1
2017-04-30,P058,5,20,511.1
2017-05-31,P058,5,21,511.1
2017-06-30,P058,5,27,511.1
2017-07-31,P058,5,29,511.1
2017-08-31,P058,5,26,511.1
2017-09-30,P058,5,30,511.1
2017-10-31,P058,5,38,511.1
2017-11-30,P058,5,8,511.1
2017-12-31,P058,5,15,511.1
2017-01-31,P058,9,156,511.1
2017-02-28,P058,9,192,511.1
2017-03-31,P058,9,174,511.1
2017-04-30,P058,9,21,511.1
2017-05-31,P058,9,201,511.1
2017-06-30,P058,9,6,511.1
2017-07-31,P058,9,193,511.1
2017-08-31,P058,9,183,511.1
2017-09-30,P058,9,14,511.1
2017-10-31,P058,9,63,511.1
2017-11-30,P058,9,78,511.1
2017-12-31,P058,9,54,511.1
2017-01-31,P059,4,67,509.32
2017-02-28,P059,4,71,509.32
2017-03-31,P059,4,67,509.32
2017-04-30,P059,4,27,509.32
2017-05-31,P059,4,26,509.32
2017-06-30,P059,4,21,509.32
2017-07-31,P059,4,24,509.32
2017-08-31,P059,4,12,509.32
2017-09-30,P059,4,21,509.32
2017-10-31,P059,4,28,509.32
2017-11-30,P059,4,37,509.32
2017-12-31,P059,4,40,509.32
2017-01-31,P059,6,203,509.32
2017-02-28,P059,6,125,509.32
2017-03-31,P059,6,49,509.32
2017-04-30,P059,6,53,509.32
2017-05-31,P059,6,73,509.32
2017-06-30,P059,6,88,509.32
2017-07-31,P059,6,98,509.32
2017-08-31,P059,6,23,509.32
2017-09-30,P059,6,56,509.32
2017-10-31,P059,6,75,509.32
2017-11-30,P059,6,75,509.32
2017-12-31,P059,6,0,509.32
2017-01-31,P059,9,35,509.32
2017-02-28,P059,9,75,509.32
2017-03-31,P059,9,75,509.32
2017-04-30,P059,9,73,509.32
2017-05-31,P059,9,64,509.32
2017-06-30,P059,9,79,509.32
2017-07-31,P059,9,78,509.32
2017-08-31,P059,9,82,509.32
2017-09-30,P059,9,75,509.32
2017-10-31,P059,9,94,509.32
2017-11-30,P059,9,9,509.32
2017-12-31,P059,9,7,509.32
2017-01-31,P060,4,50,528.95
2017-02-28,P060,4,72,528.95
2017-03-31,P060,4,85,528.95
2017-04-30,P060,4,98,528.95
2017-05-31,P060,4,84,528.95
2017-06-30,P060,4,56,528.95
2017-07-31,P060,4,58,528.95
2017-08-31,P060,4,42,528.95
2017-09-30,P060,4,59,528.95
2017-10-31,P060,4,17,528.95
2017-11-30,P060,4,17,528.95
2017-12-31,P060,4,46,528.95
2017-01-31,P060,5,140,528.95
2017-02-28,P060,5,144,528.95
2017-03-31,P060,5,120,528.95
2017-04-30,P060,5,127,528.95
2017-05-31,P060,5,138,528.95
2017-06-30,P060,5,12,528.95
2017-07-31,P060,5,146,528.95
2017-08-31,P060,5,130,528.95
2017-09-30,P060,5,114,528.95
2017-10-31,P060,5,104,528.95
2017-11-30,P060,5,98,528.95
2017-12-31,P060,5,102,528.95
2017-01-31,P060,7,131,528.95
2017-02-28,P060,7,122,528.95
2017-03-31,P060,7,112,528.95
2017-04-30,P060,7,95,528.95
2017-05-31,P060,7,90,528.95
2017-06-30,P060,7,129,528.95
2017-07-31,P060,7,126,528.95
2017-08-31,P060,7,110,528.95
2017-09-30,P060,7,111,528.95
2017-10-31,P060,7,131,528.95
2017-11-30,P060,7,112,528.95
2017-12-31,P060,7,123,528.95
2017-01-31,P061,2,155,499.96
2017-02-28,P061,2,167,499.96
2017-03-31,P061,2,21,499.96
2017-04-30,P061,2,23,499.96
2017-05-31,P061,2,147,499.96
2017-06-30,P061,2,144,499.96
2017-07-31,P061,2,160,499.96
2017-08-31,P061,2,152,499.96
2017-09-30,P061,2,142,499.96
2017-10-31,P061,2,160,499.96
2017-11-30,P061,2,144,499.96
2017-12-31,P061,2,120,499.96
2017-01-31,P061,4,25,499.96
2017-02-28,P061,4,26,499.96
2017-03-31,P061,4,27,499.96
2017-04-30,P061,4,30,499.96
2017-05-31,P061,4,25,499.96
2017-06-30,P061,4,29,499.96
2017-07-31,P061,4,35,499.96
2017-08-31,P061,4,38,499.96
2017-09-30,P061,4,11,499.96
2017-10-31,P061,4,39,499.96
2017-11-30,P061,4,35,499.96
2017-12-31,P061,4,6,499.96
2017-01-31,P061,9,109,499.96
2017-02-28,P061,9,134,499.96
2017-03-31,P061,9,127,499.96
2017-04-30,P061,9,120,499.96
2017-05-31,P061,9,105,499.96
2017-06-30,P061,9,128,499.96
2017-07-31,P061,9,119,499.96
2017-08-31,P061,9,26,499.96
2017-09-30,P061,9,46,499.96
2017-10-31,P061,9,66,499.96
2017-11-30,P061,9,65,499.96
2017-12-31,P061,9,49,499.96
2017-01-31,P062,6,30,527.69
2017-02-28,P062,6,35,527.69
2017-03-31,P062,6,38,527.69
2017-04-30,P062,6,32,527.69
2017-05-31,P062,6,23,527.69
2017-06-30,P062,6,28,527.69
2017-07-31,P062,6,22,527.69
2017-08-31,P062,6,28,527.69
2017-09-30,P062,6,38,527.69
2017-10-31,P062,6,36,527.69
2017-11-30,P062,6,45,527.69
2017-12-31,P062,6,55,527.69
2017-01-31,P062,7,35,527.69
2017-02-28,P062,7,58,527.69
2017-03-31,P062,7,29,527.69
2017-04-30,P062,7,44,527.69
2017-05-31,P062,7,77,527.69
2017-06-30,P062,7,81,527.69
2017-07-31,P062,7,79,527.69
2017-08-31,P062,7,89,527.69
2017-09-30,P062,7,76,527.69
2017-10-31,P062,7,58,527.69
2017-11-30,P062,7,89,527.69
2017-12-31,P062,7,102,527.69
2017-01-31,P062,9,121,527.69
2017-02-28,P062,9,121,527.69
2017-03-31,P062,9,121,527.69
2017-04-30,P062,9,121,527.69
2017-05-31,P062,9,121,527.69
2017-06-30,P062,9,121,527.69
2017-07-31,P062,9,121,527.69
2017-08-31,P062,9,121,527.69
2017-09-30,P062,9,121,527.69
2017-10-31,P062,9,121,527.69
2017-11-30,P062,9,121,527.69
2017-12-31,P062,9,121,527.69
2017-01-31,P063,2,82,461.92
2017-02-28,P063,2,139,461.92
2017-03-31,P063,2,124,461.92
2017-04-30,P063,2,133,461.92
2017-05-31,P063,2,137,461.92
2017-06-30,P063,2,149,461.92
2017-07-31,P063,2,174,461.92
2017-08-31,P063,2,157,461.92
2017-09-30,P063,2,148,461.92
2017-10-31,P063,2,139,461.92
2017-11-30,P063,2,161,461.92
2017-12-31,P063,2,0,461.92
2017-01-31,P063,3,96,461.92
2017-02-28,P063,3,97,461.92
2017-03-31,P063,3,94,461.92
2017-04-30,P063,3,97,461.92
2017-05-31,P063,3,96,461.92
2017-06-30,P063,3,112,461.92
2017-07-31,P063,3,101,461.92
2017-08-31,P063,3,110,461.92
2017-09-30,P063,3,30,461.92
2017-10-31,P063,3,42,461.92
2017-11-30,P063,3,59,461.92
2017-12-31,P063,3,59,461.92
2017-01-31,P063,8,65,461.92
2017-02-28,P063,8,73,461.92
2017-03-31,P063,8,78,461.92
2017-04-30,P063,8,90,461.92
2017-05-31,P063,8,94,461.92
2017-06-30,P063,8,116,461.92
2017-07-31,P063,8,137,461.92
2017-08-31,P063,8,157,461.92
2017-09-30,P063,8,147,461.92
2017-10-31,P063,8,163,461.92
2017-11-30,P063,8,199,461.92
2017-12-31,P063,8,181,461.92
2017-01-31,P064,1,36,545.19
2017-02-28,P064,1,32,545.19
2017-03-31,P064,1,39,545.19
2017-04-30,P064,1,47,545.19
2017-05-31,P064,1,35,545.19
2017-06-30,P064,1,37,545.19
2017-07-31,P064,1,38,545.19
2017-08-31,P064,1,45,545.19
2017-09-30,P064,1,51,545.19
2017-10-31,P064,1,57,545.19
2017-11-30,P064,1,65,545.19
2017-12-31,P064,1,3,545.19
2017-01-31,P064,3,54,545.19
2017-02-28,P064,3,63,545.19
2017-03-31,P064,3,44,545.19
2017-04-30,P064,3,45,545.19
2017-05-31,P064,3,70,545.19
2017-06-30,P064,3,82,545.19
2017-07-31,P064,3,87,545.19
2017-08-31,P064,3,89,545.19
2017-09-30,P064,3,95,545.19
2017-10-31,P064,3,110,545.19
2017-11-30,P064,3,143,545.19
2017-12-31,P064,3,2,545.19
2017-01-31,P064,5,61,545.19
2017-02-28,P064,5,70,545.19
2017-03-31,P064,5,77,545.19
2017-04-30,P064,5,55,545.19
2017-05-31,P064,5,71,545.19
2017-06-30,P064,5,64,545.19
2017-07-31,P064,5,90,545.19
2017-08-31,P064,5,21,545.19
2017-09-30,P064,5,35,545.19
2017-10-31,P064,5,52,545.19
2017-11-30,P064,5,49,545.19
2017-12-31,P064,5,48,545.19
2017-01-31,P065,1,122,535.47
2017-02-28,P065,1,38,535.47
2017-03-31,P065,1,33,535.47
2017-04-30,P065,1,34,535.47
2017-05-31,P065,1,40,535.47
2017-06-30,P065,1,48,535.47
2017-07-31,P065,1,30,535.47
2017-08-31,P065,1,35,535.47
2017-09-30,P065,1,27,535.47
2017-10-31,P065,1,25,535.47
2017-11-30,P065,1,5,535.47
2017-12-31,P065,1,0,535.47
2017-01-31,P065,2,14,535.47
2017-02-28,P065,2,14,535.47
2017-03-31,P065,2,13,535.47
2017-04-30,P065,2,12,535.47
2017-05-31,P065,2,9,535.47
2017-06-30,P065,2,21,535.47
2017-07-31,P065,2,27,535.47
2017-08-31,P065,2,30,535.47
2017-09-30,P065,2,34,535.47
2017-10-31,P065,2,39,535.47
2017-11-30,P065,2,14,535.47
2017-12-31,P065,2,11,535.47
2017-01-31,P065,5,190,535.47
2017-02-28,P065,5,183,535.47
2017-03-31,P065,5,172,535.47
2017-04-30,P065,5,43,535.47
2017-05-31,P065,5,180,535.47
2017-06-30,P065,5,59,535.47
2017-07-31,P065,5,75,535.47
2017-08-31,P065,5,81,535.47
2017-09-30,P065,5,115,535.47
2017-10-31,P065,5,117,535.47
2017-11-30,P065,5,107,535.47
2017-12-31,P065,5,94,535.47
2017-01-31,P066,1,76,453.14
2017-02-28,P066,1,43,453.14
2017-03-31,P066,1,4,453.14
2017-04-30,P066,1,0,453.14
2017-05-31,P066,1,28,453.14
2017-06-30,P066,1,29,453.14
2017-07-31,P066,1,32,453.14
2017-08-31,P066,1,4,453.14
2017-09-30,P066,1,29,453.14
2017-10-31,P066,1,32,453.14
2017-11-30,P066,1,7,453.14
2017-12-31,P066,1,6,453.14
2017-01-31,P066,3,28,453.14
2017-02-28,P066,3,37,453.14
2017-03-31,P066,3,40,453.14
2017-04-30,P066,3,55,453.14
2017-05-31,P066,3,37,453.14
2017-06-30,P066,3,69,453.14
2017-07-31,P066,3,70,453.14
2017-08-31,P066,3,82,453.14
2017-09-30,P066,3,107,453.14
2017-10-31,P066,3,98,453.14
2017-11-30,P066,3,101,453.14
2017-12-31,P066,3,85,453.14
2017-01-31,P066,7,72,453.14
2017-02-28,P066,7,78,453.14
2017-03-31,P066,7,89,453.14
2017-04-30,P066,7,83,453.14
2017-05-31,P066,7,66,453.14
2017-06-30,P066,7,63,453.14
2017-07-31,P066,7,49,453.14
2017-08-31,P066,7,59,453.14
2017-09-30,P066,7,35,453.14
2017-10-31,P066,7,36,453.14
2017-11-30,P066,7,61,453.14
2017-12-31,P066,7,24,453.14
2017-01-31,P067,3,120,421.9
2017-02-28,P067,3,110,421.9
2017-03-31,P067,3,106,421.9
2017-04-30,P067,3,97,421.9
2017-05-31,P067,3,103,421.9
2017-06-30,P067,3,104,421.9
2017-07-31,P067,3,109,421.9
2017-08-31,P067,3,98,421.9
2017-09-30,P067,3,110,421.9
2017-10-31,P067,3,102,421.9
2017-11-30,P067,3,105,421.9
2017-12-31,P067,3,91,421.9
2017-01-31,P067,6,0,421.9
2017-02-28,P067,6,0,421.9
2017-03-31,P067,6,0,421.9
2017-04-30,P067,6,0,421.9
2017-05-31,P067,6,0,421.9
2017-06-30,P067,6,0,421.9
2017-07-31,P067,6,0,421.9
2017-08-31,P067,6,0,421.9
2017-09-30,P067,6,0,421.9
2017-10-31,P067,6,0,421.9
2017-11-30,P067,6,0,421.9
2017-12-31,P067,6,0,421.9
2017-01-31,P067,8,243,421.9
2017-02-28,P067,8,171,421.9
2017-03-31,P067,8,79,421.9
2017-04-30,P067,8,58,421.9
2017-05-31,P067,8,47,421.9
2017-06-30,P067,8,33,421.9
2017-07-31,P067,8,43,421.9
2017-08-31,P067,8,65,421.9
2017-09-30,P067,8,93,421.9
2017-10-31,P067,8,105,421.9
2017-11-30,P067,8,22,421.9
2017-12-31,P067,8,28,421.9
2017-01-31,P068,6,51,493.48
2017-02-28,P068,6,60,493.48
2017-03-31,P068,6,87,493.48
2017-04-30,P068,6,102,493.48
2017-05-31,P068,6,73,493.48
2017-06-30,P068,6,71,493.48
2017-07-31,P068,6,63,493.48
2017-08-31,P068,6,82,493.48
2017-09-30,P068,6,72,493.48
2017-10-31,P068,6,80,493.48
2017-11-30,P068,6,75,493.48
2017-12-31,P068,6,73,493.48
2017-01-31,P068,8,44,493.48
2017-02-28,P068,8,57,493.48
2017-03-31,P068,8,72,493.48
2017-04-30,P068,8,67,493.48
2017-05-31,P068,8,66,493.48
2017-06-30,P068,8,62,493.48
2017-07-31,P068,8,62,493.48
2017-08-31,P068,8,62,493.48
2017-09-30,P068,8,67,493.48
2017-10-31,P068,8,76,493.48
2017-11-30,P068,8,22,493.48
2017-12-31,P068,8,10,493.48
2017-01-31,P068,9,450,493.48
2017-02-28,P068,9,302,493.48
2017-03-31,P068,9,143,493.48
2017-04-30,P068,9,166,493.48
2017-05-31,P068,9,187,493.48
2017-06-30,P068,9,52,493.48
2017-07-31,P068,9,63,493.48
2017-08-31,P068,9,68,493.48
2017-09-30,P068,9,74,493.48
2017-10-31,P068,9,87,493.48
2017-11-30,P068,9,94,493.48
2017-12-31,P068,9,88,493.48
2017-01-31,P069,1,13,399.77
2017-02-28,P069,1,22,399.77
2017-03-31,P069,1,22,399.77
2017-04-30,P069,1,20,399.77
2017-05-31,P069,1,23,399.77
2017-06-30,P069,1,22,399.77
2017-07-31,P069,1,18,399.77
2017-08-31,P069,1,13,399.77
2017-09-30,P069,1,17,399.77
2017-10-31,P069,1,19,399.77
2017-11-30,P069,1,19,399.77
2017-12-31,P069,1,22,399.77
2017-01-31,P069,3,59,399.77
2017-02-28,P069,3,69,399.77
2017-03-31,P069,3,76,399.77
2017-04-30,P069,3,20,399.77
2017-05-31,P069,3,21,399.77
2017-06-30,P069,3,31,399.77
2017-07-31,P069,3,26,399.77
2017-08-31,P069,3,39,399.77
2017-09-30,P069,3,41,399.77
2017-10-31,P069,3,45,399.77
2017-11-30,P069,3,59,399.77
2017-12-31,P069,3,72,399.77
2017-01-31,P069,8,127,399.77
2017-02-28,P069,8,157,399.77
2017-03-31,P069,8,183,399.77
2017-04-30,P069,8,52,399.77
2017-05-31,P069,8,182,399.77
2017-06-30,P069,8,61,399.77
2017-07-31,P069,8,70,399.77
2017-08-31,P069,8,96,399.77
2017-09-30,P069,8,112,399.77
2017-10-31,P069,8,136,399.77
2017-11-30,P069,8,144,399.77
2017-12-31,P069,8,169,399.77
2017-01-31,P070,1,115,481.56
2017-02-28,P070,1,61,481.56
2017-03-31,P070,1,0,481.56
2017-04-30,P070,1,21,481.56
2017-05-31,P070,1,0,481.56
2017-06-30,P070,1,17,481.56
2017-07-31,P070,1,12,481.56
2017-08-31,P070,1,10,481.56
2017-09-30,P070,1,14,481.56
2017-10-31,P070,1,25,481.56
2017-11-30,P070,1,37,481.56
2017-12-31,P070,1,35,481.56
2017-01-31,P070,4,7,481.56
2017-02-28,P070,4,0,481.56
2017-03-31,P070,4,0,481.56
2017-04-30,P070,4,0,481.56
2017-05-31,P070,4,0,481.56
2017-06-30,P070,4,0,481.56
2017-07-31,P070,4,0,481.56
2017-08-31,P070,4,0,481.56
2017-09-30,P070,4,0,481.56
2017-10-31,P070,4,0,481.56
2017-11-30,P070,4,0,481.56
2017-12-31,P070,4,0,481.56
2017-01-31,P070,8,113,481.56
2017-02-28,P070,8,113,481.56
2017-03-31,P070,8,113,481.56
2017-04-30,P070,8,113,481.56
2017-05-31,P070,8,113,481.56
2017-06-30,P070,8,113,481.56
2017-07-31,P070,8,113,481.56
2017-08-31,P070,8,113,481.56
2017-09-30,P070,8,113,481.56
2017-10-31,P070,8,113,481.56
2017-11-30,P070,8,113,481.56
2017-12-31,P070,8,113,481.56
2017-01-31,P071,1,82,4058.99
2017-02-28,P071,1,91,4058.99
2017-03-31,P071,1,74,4058.99
2017-04-30,P071,1,59,4058.99
2017-05-31,P071,1,52,4058.99
2017-06-30,P071,1,47,4058.99
2017-07-31,P071,1,171,4058.99
2017-08-31,P071,1,162,4058.99
2017-09-30,P071,1,33,4058.99
2017-10-31,P071,1,57,4058.99
2017-11-30,P071,1,71,4058.99
2017-12-31,P071,1,86,4058.99
2017-01-31,P071,2,191,4058.99
2017-02-28,P071,2,61,4058.99
2017-03-31,P071,2,78,4058.99
2017-04-30,P071,2,126,4058.99
2017-05-31,P071,2,123,4058.99
2017-06-30,P071,2,110,4058.99
2017-07-31,P071,2,120,4058.99
2017-08-31,P071,2,108,4058.99
2017-09-30,P071,2,107,4058.99
2017-10-31,P071,2,105,4058.99
2017-11-30,P071,2,126,4058.99
2017-12-31,P071,2,122,4058.99
2017-01-31,P071,6,61,4058.99
2017-02-28,P071,6,64,4058.99
2017-03-31,P071,6,64,4058.99
2017-04-30,P071,6,63,4058.99
2017-05-31,P071,6,75,4058.99
2017-06-30,P071,6,99,4058.99
2017-07-31,P071,6,23,4058.99
2017-08-31,P071,6,50,4058.99
2017-09-30,P071,6,50,4058.99
2017-10-31,P071,6,47,4058.99
2017-11-30,P071,6,51,4058.99
2017-12-31,P071,6,38,4058.99
2017-01-31,P072,2,12,3619.14
2017-02-28,P072,2,12,3619.14
2017-03-31,P072,2,9,3619.14
2017-04-30,P072,2,8,3619.14
2017-05-31,P072,2,14,3619.14
2017-06-30,P072,2,17,3619.14
2017-07-31,P072,2,19,3619.14
2017-08-31,P072,2,16,3619.14
2017-09-30,P072,2,18,3619.14
2017-10-31,P072,2,15,3619.14
2017-11-30,P072,2,25,3619.14
2017-12-31,P072,2,18,3619.14
2017-01-31,P072,5,118,3619.14
2017-02-28,P072,5,120,3619.14
2017-03-31,P072,5,34,3619.14
2017-04-30,P072,5,54,3619.14
2017-05-31,P072,5,55,3619.14
2017-06-30,P072,5,65,3619.14
2017-07-31,P072,5,85,3619.14
2017-08-31,P072,5,97,3619.14
2017-09-30,P072,5,102,3619.14
2017-10-31,P072,5,121,3619.14
2017-11-30,P072,5,35,3619.14
2017-12-31,P072,5,49,3619.14
2017-01-31,P072,8,196,3619.14
2017-02-28,P072,8,178,3619.14
2017-03-31,P072,8,132,3619.14
2017-04-30,P072,8,109,3619.14
2017-05-31,P072,8,125,3619.14
2017-06-30,P072,8,97,3619.14
2017-07-31,P072,8,124,3619.14
2017-08-31,P072,8,133,3619.14
2017-09-30,P072,8,139,3619.14
2017-10-31,P072,8,139,3619.14
2017-11-30,P072,8,185,3619.14
2017-12-31,P072,8,157,3619.14
2017-01-31,P073,4,34,2505.04
2017-02-28,P073,4,46,2505.04
2017-03-31,P073,4,52,2505.04
2017-04-30,P073,4,73,2505.04
2017-05-31,P073,4,82,2505.04
2017-06-30,P073,4,77,2505.04
2017-07-31,P073,4,87,2505.04
2017-08-31,P073,4,24,2505.04
2017-09-30,P073,4,22,2505.04
2017-10-31,P073,4,20,2505.04
2017-11-30,P073,4,6,2505.04
2017-12-31,P073,4,21,2505.04
2017-01-31,P073,5,115,2505.04
2017-02-28,P073,5,115,2505.04
2017-03-31,P073,5,105,2505.04
2017-04-30,P073,5,116,2505.04
2017-05-31,P073,5,86,2505.04
2017-06-30,P073,5,73,2505.04
2017-07-31,P073,5,59,2505.04
2017-08-31,P073,5,78,2505.04
2017-09-30,P073,5,109,2505.04
2017-10-31,P073,5,98,2505.04
2017-11-30,P073,5,80,2505.04
2017-12-31,P073,5,56,2505.04
2017-01-31,P073,6,0,2505.04
2017-02-28,P073,6,0,2505.04
2017-03-31,P073,6,0,2505.04
2017-04-30,P073,6,0,2505.04
2017-05-31,P073,6,0,2505.04
2017-06-30,P073,6,0,2505.04
2017-07-31,P073,6,0,2505.04
2017-08-31,P073,6,0,2505.04
2017-09-30,P073,6,0,2505.04
2017-10-31,P073,6,0,2505.04
2017-11-30,P073,6,0,2505.04
2017-12-31,P073,6,0,2505.04
2017-01-31,P074,6,0,2785.55
2017-02-28,P074,6,0,2785.55
2017-03-31,P074,6,0,2785.55
2017-04-30,P074,6,0,2785.55
2017-05-31,P074,6,0,2785.55
2017-06-30,P074,6,0,2785.55
2017-07-31,P074,6,0,2785.55
2017-08-31,P074,6,0,2785.55
2017-09-30,P074,6,0,2785.55
2017-10-31,P074,6,0,2785.55
2017-11-30,P074,6,0,2785.55
2017-12-31,P074,6,0,2785.55
2017-01-31,P074,7,0,2785.55
2017-02-28,P074,7,0,2785.55
2017-03-31,P074,7,0,2785.55
2017-04-30,P074,7,0,2785.55
2017-05-31,P074,7,0,2785.55
2017-06-30,P074,7,0,2785.55
2017-07-31,P074,7,0,2785.55
2017-08-31,P074,7,0,2785.55
2017-09-30,P074,7,0,2785.55
2017-10-31,P074,7,0,2785.55
2017-11-30,P074,7,0,2785.55
2017-12-31,P074,7,0,2785.55
2017-01-31,P074,8,43,2785.55
2017-02-28,P074,8,36,2785.55
2017-03-31,P074,8,60,2785.55
2017-04-30,P074,8,70,2785.55
2017-05-31,P074,8,86,2785.55
2017-06-30,P074,8,87,2785.55
2017-07-31,P074,8,75,2785.55
2017-08-31,P074,8,80,2785.55
2017-09-30,P074,8,71,2785.55
2017-10-31,P074,8,37,2785.55
2017-11-30,P074,8,40,2785.55
2017-12-31,P074,8,46,2785.55
2017-01-31,P075,2,211,2628.06
2017-02-28,P075,2,131,2628.06
2017-03-31,P075,2,51,2628.06
2017-04-30,P075,2,50,2628.06
2017-05-31,P075,2,52,2628.06
2017-06-30,P075,2,57,2628.06
2017-07-31,P075,2,60,2628.06
2017-08-31,P075,2,74,2628.06
2017-09-30,P075,2,62,2628.06
2017-10-31,P075,2,78,2628.06
2017-11-30,P075,2,96,2628.06
2017-12-31,P075,2,14,2628.06
2017-01-31,P075,5,26,2628.06
2017-02-28,P075,5,27,2628.06
2017-03-31,P075,5,33,2628.06
